kpointindex: 1 K=      0.000000     -3.627599      0.000000
   mode=  58   Re <S_r> -0.00000000  0.00025207 -0.00000003   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0003   Im|<S_r>|  0.0000   E_r=   2.17707225 -0.00000000
   mode=  59   Re <S_r> -0.00000000 -0.00016468  0.00000130   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0002   Im|<S_r>|  0.0000   E_r=   2.16016364 -0.00000000
   mode=  60   Re <S_r>  0.00000000 -0.78997207  0.00000503   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.7900   Im|<S_r>|  0.0000   E_r=   1.89482553 -0.00000000
   mode=  61   Re <S_r> -0.00000000  0.79013696 -0.00000633   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.7901   Im|<S_r>|  0.0000   E_r=   1.89482553 -0.00000000
   mode=  62   Re <S_r>  0.00000000 -0.68144739  0.00000143   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.6814   Im|<S_r>|  0.0000   E_r=   0.47048194  0.00000000
   mode=  63   Re <S_r> -0.00000000  0.68152568 -0.00000159   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.6815   Im|<S_r>|  0.0000   E_r=   0.47048194  0.00000000
   mode=  64   Re <S_r> -0.00000000 -0.00004642  0.00000020   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0000   Im|<S_r>|  0.0000   E_r=   0.00003580 -0.00000000

kpointindex: 2 K=      0.000000     -3.566114      0.000000
   mode=   1   Re <S_r>  0.00000000 -0.54992810  0.00017891   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.5499   Im|<S_r>|  0.0000   E_r=  11.41815303  0.00000000
   mode=   2   Re <S_r> -0.00000000  0.56523031 -0.00017982   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.5652   Im|<S_r>|  0.0000   E_r=  11.41815303  0.00000000
   mode=   3   Re <S_r>  0.00000000 -0.01253820  0.00000001   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0125   Im|<S_r>|  0.0000   E_r=  11.10813936  0.00000000
   mode=   4   Re <S_r> -0.00000000  0.00228069 -0.00000001   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0023   Im|<S_r>|  0.0000   E_r=  11.10251050  0.00000000
   mode=   5   Re <S_r>  0.00000000  0.13951313 -0.00082209   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.1395   Im|<S_r>|  0.0000   E_r=  10.96533448 -0.00000000
   mode=   6   Re <S_r> -0.00000000 -0.14093117  0.00081710   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.1409   Im|<S_r>|  0.0000   E_r=  10.96533448 -0.00000000
   mode=   7   Re <S_r> -0.00000000  0.23653505 -0.00000210   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.2365   Im|<S_r>|  0.0000   E_r=  10.85333776  0.00000000
   mode=   8   Re <S_r>  0.00000000 -0.24129816  0.00000210   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.2413   Im|<S_r>|  0.0000   E_r=  10.85333776  0.00000000
   mode=   9   Re <S_r>  0.00000000  0.68017116 -0.03424160   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.6810   Im|<S_r>|  0.0000   E_r=  10.64728026  0.00000000
   mode=  10   Re <S_r>  0.00000000 -0.67314467  0.03433808   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.6740   Im|<S_r>|  0.0000   E_r=  10.64728026 -0.00000000
   mode=  11   Re <S_r> -0.00000000 -0.67573133 -0.03608495   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.6767   Im|<S_r>|  0.0000   E_r=  10.60553506 -0.00000000
   mode=  12   Re <S_r> -0.00000000  0.67638005  0.03605495   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.6773   Im|<S_r>|  0.0000   E_r=  10.60553506  0.00000000
   mode=  13   Re <S_r>  0.00000000 -0.00169106 -0.00000034   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0017   Im|<S_r>|  0.0000   E_r=  10.45117751  0.00000000
   mode=  14   Re <S_r> -0.00000000  0.32690502  0.00256732   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.3269   Im|<S_r>|  0.0000   E_r=  10.42142495 -0.00000000
   mode=  15   Re <S_r>  0.00000000 -0.32684306 -0.00256683   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.3269   Im|<S_r>|  0.0000   E_r=  10.42142495  0.00000000
   mode=  16   Re <S_r>  0.00000000 -0.02831382  0.00025446   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0283   Im|<S_r>|  0.0000   E_r=  10.21940946  0.00000000
   mode=  17   Re <S_r>  0.00000000  0.02836030 -0.00025492   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0284   Im|<S_r>|  0.0000   E_r=  10.21940946 -0.00000000
   mode=  18   Re <S_r>  0.00000000 -0.01000155  0.00000094   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0100   Im|<S_r>|  0.0000   E_r=  10.06162531  0.00000000
   mode=  19   Re <S_r>  0.00000000  0.00985752 -0.00000092   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0099   Im|<S_r>|  0.0000   E_r=  10.06162531  0.00000000
   mode=  20   Re <S_r> -0.00000000  0.00000734 -0.00000065   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0000   Im|<S_r>|  0.0000   E_r=  10.05627184 -0.00000000
   mode=  21   Re <S_r> -0.00000000 -0.00000734  0.00000065   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0000   Im|<S_r>|  0.0000   E_r=  10.03460101  0.00000000
   mode=  22   Re <S_r> -0.00000000 -0.18889492 -0.00360164   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.1889   Im|<S_r>|  0.0000   E_r=  10.00122724 -0.00000000
   mode=  23   Re <S_r> -0.00000000  0.18889454  0.00360163   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.1889   Im|<S_r>|  0.0000   E_r=  10.00122724  0.00000000
   mode=  24   Re <S_r>  0.00000000 -0.01082924 -0.00002177   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0108   Im|<S_r>|  0.0000   E_r=   9.59270024  0.00000000
   mode=  25   Re <S_r> -0.00000000  0.01078697  0.00002169   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0108   Im|<S_r>|  0.0000   E_r=   9.59270024  0.00000000
   mode=  26   Re <S_r> -0.00000000  0.00016826  0.00000482   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0002   Im|<S_r>|  0.0000   E_r=   9.27551433 -0.00000000
   mode=  27   Re <S_r> -0.00000000 -0.00016826 -0.00000482   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0002   Im|<S_r>|  0.0000   E_r=   9.25335163 -0.00000000
   mode=  28   Re <S_r> -0.00000000 -0.00000000  0.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0000   Im|<S_r>|  0.0000   E_r=   9.23290860 -0.00000000
   mode=  29   Re <S_r>  0.00000000  0.00000000  0.00000000   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.0000   Im|<S_r>|  0.0000   E_r=   8.87243370 -0.00000000
   mode=  30   Re <S_r> -0.00000000  0.13788978 -0.00007235   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.1379   Im|<S_r>|  0.0000   E_r=   8.56947450 -0.00000000
   mode=  31   Re <S_r> -0.00000000 -0.13844340  0.00007264   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.1384   Im|<S_r>|  0.0000   E_r=   8.56947450  0.00000000
   mode=  32   Re <S_r> -0.00000000  0.39543452  0.00471001   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.3955   Im|<S_r>|  0.0000   E_r=   8.49059235  0.00000000
   mode=  33   Re <S_r>  0.00000000 -0.39543422 -0.00471001   Im <S_r>  0.00000000  0.00000000  0.00000000   Re|<S_r>|  0.3955   Im|<S_r>|  0.0000   E_r=   8.49059235 -0.00000000
